3.4091900123046484E-7,3.1122335676160093E-9,3.323292924077367E-7,4.3602937118454885E-17,5.4774752115091695E-9,
3.3212588331837903E-7,2.956859572553017E-9,3.237007853528645E-7,3.8212864880022636E-17,5.468238354748595E-9,
3.235245091101001E-7,2.8080641431685523E-9,3.1526281488073323E-7,3.339670740420071E-17,5.453630052801611E-9,
3.1511181152018747E-7,2.6656475735790293E-9,3.0701242029345037E-7,2.9106654038445885E-17,5.4337436240513825E-9,
3.068847347769604E-7,2.5294113190581332E-9,2.989466370480329E-7,2.5297065973334744E-17,5.408686384572313E-9,
2.9884023658462474E-7,2.3991583204863146E-9,2.910624993230152E-7,2.1924619550262032E-17,5.37857891919862E-9,
2.909752901143943E-7,2.2746933099257152E-9,2.833570424780576E-7,1.89484121006729E-17,5.343554307462591E-9,
2.8328688583003847E-7,2.155823097189441E-9,2.758273054062412E-7,1.6330035869879575E-17,5.303757310277769E-9,
2.7577203315604624E-7,2.042356836768262E-9,2.684703327818042E-7,1.4033611346823124E-17,5.2593435234401665E-9,
2.6842776199555796E-7,1.934106275744638E-9,2.6128317720384807E-7,1.2025798917146591E-17,5.21047850393944E-9,
2.612511241061234E-7,1.830885982356566E-9,2.5426290123849006E-7,1.0275768899327457E-17,5.157336875001038E-9,
2.542391943411967E-7,1.7325135554770322E-9,2.474065793610963E-7,8.755156297124578E-18,5.100101415868269E-9,
2.4738907176450384E-7,1.6388098153918439E-9,2.407112997997826E-7,7.437986724690418E-18,5.038962141891382E-9,
2.4069788064701307E-7,1.5495989759332254E-9,2.3417416628419807E-7,6.3005854003524906E-18,4.974115380581195E-9,
2.3416277135186614E-7,1.4647087988700771E-9,2.2779229969860755E-7,5.321473535405864E-18,4.905762849067027E-9,
2.2778092111722811E-7,1.3839707303044635E-9,2.2156283964455092E-7,4.481249705381219E-18,4.834110737891494E-9,
2.2154953474392275E-7,1.3072200202768512E-9,2.154829459136738E-7,3.762465879787028E-18,4.759368806209623E-9,
2.1546584519502907E-7,1.2342958257381543E-9,2.0954979987331297E-7,3.149498589581824E-18,4.6817494928284414E-9,
2.095271141147629E-7,1.1650412975551551E-9,2.0376060576714513E-7,2.628415663286164E-18,4.6014670474341975E-9,
2.0373063227458008E-7,1.0993036523621408E-9,1.9811259193407738E-7,2.1868448345684165E-18,4.518736685953705E-9,
1.980737199511667E-7,1.0369342296160694E-9,1.9260301194612268E-7,1.8138438403122294E-18,4.433773773614112E-9,
